guid,fid,name,cr,size,type,tags,section,alignment,environment,ac,hp,init,lair?,legendary?,unique?,sources
f423a0b9-5500-4283-9553-541a2f5893bc,volo.draegloth,Draegloth,7,Large,Fiend,Demon,,chaotic evil,underground,15,123,2,,,,Volo's Guide to Monsters: 141
c4a5e124-2aa6-40a5-800c-43148b0fbc99,volo.elder-brain,Elder Brain,14,Large,Aberration,,Mind Flayers,lawful evil,underground,10,210,0,,,,Volo's Guide to Monsters: 173
ccf03973-5098-478b-9573-6cd0d039b226,volo.enchanter,Enchanter,5,Medium,Humanoid,Any Race,NPCs,any,urban,12,40,2,,,,"Volo's Guide to Monsters: 213, Tales from the Yawning Portal: 234"
a39711ac-adde-4465-8b28-f2a0247def78,volo.evoker,Evoker,9,Medium,Humanoid,Any Race,NPCs,any,urban,12,66,2,,,,"Volo's Guide to Monsters: 214, Tales from the Yawning Portal: 235"
020c9ef9-6365-4c3c-a200-4dd01865befc,volo.fire-giant-dreadnought,Fire Giant Dreadnought,14,Huge,Giant,Fire Giant,Giants,lawful evil,"mountain, underground",21,187,-1,,,,Volo's Guide to Monsters: 147
79827bf3-c000-4b9c-86a8-f1a58b43f313,volo.firenewt-warlock-of-imix,Firenewt Warlock of Imix,1,Medium,Humanoid,Firenewt,Firenewts,neutral evil,"grassland, mountain, underground",10,33,0,,,,"Volo's Guide to Monsters: 143, Tomb of Annihilation: 219"
e2175890-b6c6-49c1-bf53-1d821bb4d21a,volo.firenewt-warrior,Firenewt Warrior,1/2,Medium,Humanoid,Firenewt,Firenewts,neutral evil,"grassland, mountain, underground",16,22,1,,,,"Volo's Guide to Monsters: 142, Tomb of Annihilation: 219"
501a8481-979a-4349-870c-c7d527be03db,volo.flail-snail,Flail Snail,3,Large,Elemental,,,unaligned,"forest, swamp, underground",16,52,-3,,,,"Volo's Guide to Monsters: 144, Tomb of Annihilation: 220"
7b70915e-78d5-4bfe-b8a3-5c2aaa680da8,volo.flind,Flind,9,Medium,Humanoid,Gnoll,Gnolls,chaotic evil,"arctic, forest, grassland",16,127,0,,,,Volo's Guide to Monsters: 153
c88651d6-10c0-4b08-a6a0-ad226f86652d,volo.froghemoth,Froghemoth,10,Huge,Monstrosity,,,unaligned,"swamp, underground",14,184,1,,,,"Volo's Guide to Monsters: 145, Tomb of Annihilation: 221"
77374683-ee85-4dd3-b6ae-fda0c2e490c5,volo.frost-giant-everlasting-one,Frost Giant Everlasting One,12,Huge,Giant,Frost Giant,Giants,chaotic evil,"arctic, coast",15,189,-1,,,,Volo's Guide to Monsters: 148
d72537f3-e20c-4c8c-8186-7d6c7efc249f,volo.gauth,Gauth,6,Medium,Aberration,,Beholders,lawful evil,underground,15,67,2,,,,Volo's Guide to Monsters: 125
1c337d34-8887-44dc-8b20-4c250ca6c2c5,volo.gazer,Gazer,1/2,Tiny,Aberration,,Beholders,neutral evil,underground,13,13,3,,,,Volo's Guide to Monsters: 126
9f92a394-a7a3-43b4-affa-473c73c01112,volo.giant-strider,Giant Strider,1,Large,Monstrosity,,Firenewts,neutral evil,"grassland, mountain, underground",14,22,1,,,,"Volo's Guide to Monsters: 143, Tomb of Annihilation: 222"
8fe276ab-13c5-4a24-b998-23f9490bc049,volo.girallon,Girallon,4,Large,Monstrosity,,,unaligned,forest,13,59,3,,,,"Volo's Guide to Monsters: 152, Tomb of Annihilation: 222"
1377d091-b506-4969-83a5-2e15ebbc5ceb,volo.gnoll-flesh-gnawer,Gnoll Flesh Gnawer,1,Medium,Humanoid,Gnoll,Gnolls,chaotic evil,"arctic, forest, grassland",14,22,2,,,,Volo's Guide to Monsters: 154
5484ec7e-b482-4a2c-8d13-46cd775436c6,volo.gnoll-hunter,Gnoll Hunter,1/2,Medium,Humanoid,Gnoll,Gnolls,chaotic evil,"arctic, forest, grassland",13,22,2,,,,Volo's Guide to Monsters: 154
a947f2aa-a0f0-4c5b-83e6-190de7616b41,volo.gnoll-witherling,Gnoll Witherling,1/4,Medium,Undead,,Gnolls,chaotic evil,"arctic, forest, grassland",12,11,-1,,,,Volo's Guide to Monsters: 155
da56cbc6-b72a-4472-9910-07661977337b,volo.grung,Grung,1/4,Small,Humanoid,Grung,Grungs,lawful evil,forest,12,11,2,,,,"Volo's Guide to Monsters: 156, Tomb of Annihilation: 223"
5c0f26e8-790f-4c79-a3df-cfaa21537d6f,volo.grung-elite-warrior,Grung Elite Warrior,2,Small,Humanoid,Grung,Grungs,lawful evil,forest,13,49,3,,,,"Volo's Guide to Monsters: 157, Tomb of Annihilation: 223"
4f42ad2b-d9b0-47d7-8fc3-0f446b7ad848,volo.grung-wildling,Grung Wildling,1,Small,Humanoid,Grung,Grungs,lawful evil,forest,13,27,3,,,,"Volo's Guide to Monsters: 157, Tomb of Annihilation: 224"
8f11d800-1103-492b-ae24-320ef1013644,volo.guard-drake,Guard Drake,2,Medium,Dragon,,,unaligned,"dungeon, urban",14,52,0,,,,"Hoard of the Dragon Queen: 91, Rise of Tiamat: 90, Volo's Guide to Monsters: 158"
2c47a6bb-caac-434c-a71e-6bdb82d03cf7,volo.hadrosaurus,Hadrosaurus,1/4,Large,Beast,,Dinosaurs,unaligned,"grassland, swamp",11,19,0,,,,"Volo's Guide to Monsters: 140, Tomb of Annihilation: 224"
8b90ae47-ee46-4b14-afb7-4a12a6c500e2,volo.hobgoblin-devastator,Hobgoblin Devastator,4,Medium,Humanoid,Goblinoid,Hobgoblins,lawful evil,"forest, grassland",13,45,1,,,,Volo's Guide to Monsters: 161
cc0e5ae5-8819-4694-a26a-126d66a1fdab,volo.hobgoblin-iron-shadow,Hobgoblin Iron Shadow,2,Medium,Humanoid,Goblinoid,Hobgoblins,lawful evil,"forest, grassland",15,32,3,,,,Volo's Guide to Monsters: 162
fd3b4e47-8210-4d3a-9571-431c164c2747,volo.illusionist,Illusionist,3,Medium,Humanoid,Any Race,NPCs,any,urban,12,38,2,,,,"Volo's Guide to Monsters: 214, Tales from the Yawning Portal: 237"
79401bb2-32be-48b5-a7c8-ef212ec99cfe,volo.ki-rin,Ki-rin,12,Huge,Celestial,,,lawful good,"coast, desert, grassland, mountain",20,152,3,,,,Volo's Guide to Monsters: 163
d1b0378d-9bdc-4c31-a23d-70a8a9368b9d,volo.kobold-dragonshield,Kobold Dragonshield,1,Small,Humanoid,Kobold,Kobolds,lawful evil,"forest, grassland, mountain, underground, urban",15,44,2,,,,Volo's Guide to Monsters: 165
ca07f8dc-fd62-4ce6-95d5-37f59b7b8377,volo.kobold-inventor,Kobold Inventor,1/4,Small,Humanoid,Kobold,Kobolds,lawful evil,"forest, grassland, mountain, underground, urban",12,13,2,,,,"Volo's Guide to Monsters: 166, Tomb of Annihilation: 226"
a67eedd6-934c-4622-9de3-0e869c1e1e44,volo.kobold-scale-sorcerer,Kobold Scale Sorcerer,1,Small,Humanoid,Kobold,Kobolds,lawful evil,"forest, grassland, mountain, underground, urban",15,27,2,,,,"Volo's Guide to Monsters: 167, Tomb of Annihilation: 226"
a0982a32-cc7f-40c8-b839-fe33a9242462,volo.korred,Korred,7,Small,Fey,,,chaotic neutral,forest,17,102,2,,,,Volo's Guide to Monsters: 168
c128a8c7-997b-44a5-805c-f718cf90953f,volo.kraken-priest,Kraken Priest,5,Medium,Humanoid,Any Race,NPCs,any,"coast, aquatic",10,75,0,,,,Volo's Guide to Monsters: 215
e5c7fbd0-16f6-47ab-a2b1-297a9baa140f,volo.leucrotta,Leucrotta,3,Large,Monstrosity,,,chaotic evil,"desert, grassland",14,67,2,,,,Volo's Guide to Monsters: 169
69b0d522-7ad1-4909-86f5-a8f716afd9d0,volo.martial-arts-adept,Martial Arts Adept,3,Medium,Humanoid,Any Race,NPCs,any,urban,16,60,3,,,,"Volo's Guide to Monsters: 216, Tales from the Yawning Portal: 240"
6272a878-47ee-43b8-99be-0fbc5af1a8e2,volo.master-thief,Master Thief,5,Medium,Humanoid,Any Race,NPCs,any,urban,16,84,4,,,,Volo's Guide to Monsters: 216
3414fdd4-a1ca-4501-87fb-e6c571d134a6,volo.maw-demon,Maw Demon,1,Medium,Fiend,Demon,Demons,chaotic evil,underground,13,33,-1,,,,Volo's Guide to Monsters: 137
21fd5290-e0e5-4ca7-85e6-729b083335ef,volo.meenlock,Meenlock,2,Small,Fey,,,neutral evil,"forest, swamp, urban",15,31,2,,,,Volo's Guide to Monsters: 170
41c4c37c-2cc1-4bd9-8332-2494f89d37fc,volo.mind-flayer-lich-illithilich,Mind Flayer Lich (Illithilich),22,Medium,Undead,,Mind Flayers,any evil,underground,17,135,3,,,,Volo's Guide to Monsters: 172
156b6bb2-0a7f-4cc6-b2bd-f5b169334c9e,volo.mindwitness,Mindwitness,5,Large,Aberration,,Mind Flayers,lawful evil,underground,15,75,2,,,,Volo's Guide to Monsters: 176
02054aad-6910-4e17-b22c-3d07b460240e,volo.morkoth,Morkoth,11,Medium,Aberration,,,chaotic evil,"coast, aquatic",17,130,2,,,,Volo's Guide to Monsters: 177
eefda17b-25ca-4266-b8ca-752b4893fc76,volo.mouth-of-grolantor,Mouth of Grolantor,6,Huge,Giant,Hill Giant,Giants,chaotic evil,grassland,14,105,0,,,,Volo's Guide to Monsters: 149
c3ccfd43-a212-4181-b175-c65ff82a6fcc,volo.necromancer,Necromancer,9,Medium,Humanoid,Any Race,NPCs,any,"desert, urban",12,66,2,,,,"Volo's Guide to Monsters: 217, Tales from the Yawning Portal: 241"
5b0404ef-4495-498f-ab87-067e4c9d1e65,volo.neogi,Neogi,3,Small,Aberration,,Neogi,lawful evil,"grassland, underground",15,33,3,,,,Volo's Guide to Monsters: 180
6d22face-0a8c-425b-90f1-defd1b65405f,volo.neogi-hatchling,Neogi Hatchling,1/8,Tiny,Aberration,,Neogi,lawful evil,"grassland, underground",11,7,1,,,,Volo's Guide to Monsters: 179
637e8b38-d786-4ca3-bb10-595c6b47cb6f,volo.neogi-master,Neogi Master,4,Medium,Aberration,,Neogi,lawful evil,"grassland, underground",15,71,3,,,,Volo's Guide to Monsters: 180
f69dd8f8-3e32-4353-89b1-76772d043145,volo.neothelid,Neothelid,13,Gargantuan,Aberration,,,chaotic evil,underground,16,325,-2,,,,Volo's Guide to Monsters: 181
2daab424-8390-4a2e-a1f6-c9d64c46f417,volo.nilbog,Nilbog,1,Small,Humanoid,Goblinoid,,chaotic evil,"grassland, underground",13,7,2,,,,Volo's Guide to Monsters: 182
809eb1b7-e519-4541-8627-04045700ec5a,volo.orc-blade-of-ilneval,Orc Blade of Ilneval,4,Medium,Humanoid,Orc,Orcs,chaotic evil,"forest, grassland, mountain, underground",18,60,0,,,,Volo's Guide to Monsters: 183
e4315ee2-bbef-4aac-9fe3-98e581b72bb3,volo.orc-claw-of-luthic,Orc Claw of Luthic,2,Medium,Humanoid,Orc,Orcs,chaotic evil,"mountain, underground",14,45,2,,,,Volo's Guide to Monsters: 183
ace61424-ca9f-4ad8-abb9-2c69f8d051db,volo.orc-hand-of-yurtrus,Orc Hand of Yurtrus,2,Medium,Humanoid,Orc,Orcs,chaotic evil,"forest, grassland, mountain, underground",12,30,0,,,,Volo's Guide to Monsters: 184
fb666504-a649-459d-a774-ca6505e12fef,volo.orc-nurtured-one-of-yurtrus,Orc Nurtured One of Yurtrus,1/2,Medium,Humanoid,Orc,Orcs,chaotic evil,"forest, grassland, mountain, underground",9,30,-1,,,,Volo's Guide to Monsters: 184
c59837a7-5864-417c-a778-2cf43e912857,volo.orc-red-fang-of-shargaas,Orc Red Fang of Shargaas,3,Medium,Humanoid,Orc,Orcs,chaotic evil,"forest, grassland, mountain, underground, urban",15,52,3,,,,Volo's Guide to Monsters: 185
e3c8935d-7149-49a2-be6e-ba6e9018c3c9,volo.quetzalcoatlus,Quetzalcoatlus,2,Huge,Beast,,Dinosaurs,unaligned,"coast, grassland, mountain",13,30,1,,,,"Volo's Guide to Monsters: 140, Tomb of Annihilation: 230"
7c9f42e8-b973-40e0-8870-5c947af01d9f,volo.quickling,Quickling,1,Tiny,Fey,,,chaotic evil,forest,16,10,6,,,,Volo's Guide to Monsters: 187
59d3c891-5410-4111-9763-ad8aa4aed76d,volo.redcap,Redcap,3,Small,Fey,,,chaotic evil,"forest, grassland, swamp",13,45,1,,,,Volo's Guide to Monsters: 188
e8defb89-88b4-49e7-b636-6aa98ce0974a,volo.rothe,Rothe,1/4,Medium,Beast,,,unaligned,"grassland, underground",10,13,0,,,,Volo's Guide to Monsters: 208
c133c8f1-0c56-4559-9d65-e5670f03ee51,volo.sea-spawn,Sea Spawn,1,Medium,Humanoid,,,neutral evil,"coast, aquatic",11,32,-1,,,,Volo's Guide to Monsters: 189
24d66847-cd56-4edf-a8c9-2973df80b051,volo.shadow-mastiff,Shadow Mastiff,2,Medium,Monstrosity,,,neutral evil,"forest, grassland, swamp",12,33,2,,,,Volo's Guide to Monsters: 190
3538794e-d8ff-426f-9019-04bbcd08397b,volo.shadow-mastiff-alpha,Shadow Mastiff Alpha,2,Medium,Monstrosity,,,neutral evil,"forest, grassland, swamp",12,48,2,,,,Volo's Guide to Monsters: 190
282b94f2-c50e-4e06-b8ce-31d89d0803d1,volo.shoosuva,Shoosuva,8,Large,Fiend,Demon,Demons,chaotic evil,"arctic, forest, grassland",14,110,1,,,,Volo's Guide to Monsters: 137
3020ee17-2fc0-473d-a8e3-f730c05bc935,volo.slithering-tracker,Slithering Tracker,3,Medium,Ooze,,,chaotic evil,"underground, urban",14,32,4,,,,Volo's Guide to Monsters: 191
4d268c1d-293b-4351-b849-6fbb79aeae8a,volo.spawn-of-kyuss,Spawn of Kyuss,5,Medium,Undead,,,chaotic evil,"desert, underground",10,76,0,,,,Volo's Guide to Monsters: 192
afe3a501-2d72-44e9-8761-1f3f5d773255,volo.stegosaurus,Stegosaurus,4,Huge,Beast,,Dinosaurs,unaligned,"forest, grassland",13,76,-1,,,,"Volo's Guide to Monsters: 140, Tomb of Annihilation: 231"
9140ec74-c6cb-453d-b9fa-624a177aa84a,volo.stench-kow,Stench Kow,1/4,Large,Beast,,,unaligned,grassland,10,15,0,,,,Volo's Guide to Monsters: 208
fcdea77a-b7ab-4b3d-aaf7-78706009286c,volo.stone-giant-dreamwalker,Stone Giant Dreamwalker,10,Huge,Giant,Stone Giant,Giants,chaotic neutral,"coast, grassland, mountain",18,161,2,,,,Volo's Guide to Monsters: 150
2e0ba72f-74ff-4828-bf1c-3479944bea4a,volo.storm-giant-quintessent,Storm Giant Quintessent,16,Huge,Giant,Storm Giant,Giants,chaotic good,"arctic, coast, desert, mountain, aquatic",12,230,2,,,,Volo's Guide to Monsters: 151
036a9bdf-1a1e-4213-88c7-9080d95dfa3d,volo.swarm-of-cranium-rats,Swarm of Cranium Rats,5,Medium,Beast,Swarm,Cranium Rats,lawful evil,"underground, urban",12,36,2,,,,Volo's Guide to Monsters: 133
073f64fe-97e3-4d24-b203-fa511db582cc,volo.swarm-of-rot-grubs,Swarm of Rot Grubs,1/2,Medium,Beast,Swarm,,unaligned,"swamp, underground",8,22,-2,,,,Volo's Guide to Monsters: 208
51d8819f-c57b-4fa3-8efc-f98c665e0683,volo.swashbuckler,Swashbuckler,3,Medium,Humanoid,Any Race,NPCs,non-lawful,"coast, urban",17,66,4,,,,Volo's Guide to Monsters: 217
e976e397-075c-4771-93b7-70982088dcdd,volo.tanarukk,Tanarukk,5,Medium,Fiend,"Demon, Orc",Orcs,chaotic evil,"grassland, mountain, underground",14,95,1,,,,Volo's Guide to Monsters: 186
a8c83916-acbc-4a73-9c9b-cf75d187611a,volo.thorny,Thorny,1,Medium,Plant,,,neutral,"forest, swamp",14,27,1,,,,"Volo's Guide to Monsters: 197, Tomb of Annihilation: 233"
33f3dc3e-b613-42c0-b39c-679ef86fd3d8,volo.tlingcalli,Tlincalli,5,Large,Monstrosity,,,neutral evil,desert,15,85,1,,,,Volo's Guide to Monsters: 193
583e060b-a8a2-48e4-8474-cdcdf09da2fa,volo.transmuter,Transmuter,5,Medium,Humanoid,Any Race,NPCs,any,urban,12,40,2,,,,"Volo's Guide to Monsters: 218, Tales from the Yawning Portal: 247"
49058685-76c7-40bd-9d54-cf1f129b4232,volo.trapper,Trapper,3,Large,Monstrosity,,,unaligned,underground,13,85,0,,,,Volo's Guide to Monsters: 194
839c78e4-80b5-4bb8-8520-a34dbe2bf267,volo.ulitharid,Ulitharid,9,Large,Aberration,,Mind Flayers,lawful evil,underground,15,127,1,,,,Volo's Guide to Monsters: 175
50d25ff2-2415-4ecd-a613-888faa8e2297,volo.vargouille,Vargouille,1,Tiny,Fiend,,,chaotic evil,"desert, swamp, underground",12,13,2,,,,Volo's Guide to Monsters: 195
88fc8e6f-80d2-4a2c-8de8-8fe8c20dd7e1,volo.vegepygmy,Vegepygmy,1/4,Small,Plant,,Vegepygmies,neutral,"forest, swamp",13,9,2,,,,"Volo's Guide to Monsters: 196, Tomb of Annihilation: 234"
483f3c15-a707-4ef1-8e37-6d1168d7b404,volo.vegepygmy-chief,Vegepygmy Chief,2,Small,Plant,,Vegepygmies,neutral,"forest, swamp",14,33,2,,,,"Volo's Guide to Monsters: 197, Tomb of Annihilation: 235"
65747477-fa7c-49b1-98c3-ba5235b7f085,volo.velociraptor,Velociraptor,1/4,Tiny,Beast,,Dinosaurs,unaligned,"forest, grassland",13,10,2,,,,"Volo's Guide to Monsters: 140, Tomb of Annihilation: 235"
246cfb3f-20e8-40f9-ba67-3a6909231608,volo.war-priest,War Priest,9,Medium,Humanoid,Any Race,NPCs,any,"desert, urban",18,117,0,,,,Volo's Guide to Monsters: 218
55ebdcc0-9888-43c8-a018-452f9f6f8bed,volo.warlock-of-the-archfey,Warlock of the Archfey,4,Medium,Humanoid,Any Race,NPCs,any,"arctic, forest, mountain, swamp, urban",11,49,1,,,,Volo's Guide to Monsters: 219
8c42b1a6-9628-4846-a720-d10860de5c57,volo.warlock-of-the-fiend,Warlock of the Fiend,7,Medium,Humanoid,Any Race,NPCs,any,"arctic, desert, underground, urban",12,78,2,,,,Volo's Guide to Monsters: 219
e17a93a4-e1b1-4919-b10c-d033db5918d2,volo.warlock-of-the-great-old-one,Warlock of the Great Old One,6,Medium,Humanoid,Any Race,NPCs,any,"arctic, grassland, mountain, underground, urban",12,91,2,,,,Volo's Guide to Monsters: 220
934ebd78-8ec6-46f4-86d7-e079209102b8,volo.warlord,Warlord,12,Medium,Humanoid,Any Race,NPCs,any,urban,18,229,3,,,,Volo's Guide to Monsters: 220
7d758025-5f81-4ac7-a59e-6fca8774d61d,volo.wood-woad,Wood Woad,5,Medium,Plant,,,lawful neutral,forest,18,75,1,,,,Volo's Guide to Monsters: 198
c6323018-2f32-49bd-8b94-2889024f4dbc,volo.xvart,Xvart,1/8,Small,Humanoid,Xvart,Xvarts,chaotic evil,"grassland, underground",13,7,2,,,,Volo's Guide to Monsters: 200
6746c13c-6bb1-4e96-8dd1-b0027e8683c8,volo.xvart-speaker,Xvart Speaker,1/8,Small,Humanoid,Xvart,Xvarts,chaotic evil,"grassland, underground",13,7,2,,,,Volo's Guide to Monsters: 200
9af47702-ffc4-4555-a977-7d1339b59933,volo.xvart-warlock-of-raxivort,Xvart Warlock of Raxivort,1,Small,Humanoid,Xvart,Xvarts,chaotic evil,"grassland, underground",12,22,2,,,,Volo's Guide to Monsters: 200
65451d58-1f95-4b9b-9fd0-d6c5205edf42,volo.yeth-hound,Yeth Hound,4,Large,Fey,,,neutral evil,"forest, grassland",14,51,3,,,,Volo's Guide to Monsters: 201
104b98f3-efa1-4403-bda1-e26350fcd23c,volo.yuan-ti-anathema,Yuan-ti Anathema,12,Huge,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, underground",16,189,1,,,,Volo's Guide to Monsters: 202
1f60a7d3-7592-41cc-92d3-a696addde426,volo.yuan-ti-broodguard,Yuan-ti Broodguard,2,Medium,Humanoid,Yuan-ti,Yuan-ti,neutral evil,"desert, forest, underground",14,45,2,,,,"Volo's Guide to Monsters: 203, Tomb of Annihilation: 238"
6c82d15c-907b-48e0-8866-dcb7f3e4cd0c,volo.yuan-ti-mind-whisperer,Yuan-ti Mind Whisperer,4,Medium,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, underground",14,71,2,,,,Volo's Guide to Monsters: 204
16795632-bba4-48e3-86cd-08d66cbdd4b5,volo.yuan-ti-nightmare-speaker,Yuan-ti Nightmare Speaker,4,Medium,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, underground",14,71,2,,,,"Volo's Guide to Monsters: 205, Tomb of Annihilation: 239"
cc9084c4-a3ed-4ffd-9273-e68a03b5b40f,volo.yuan-ti-pit-master,Yuan-ti Pit Master,5,Medium,Monstrosity,"Shapechanger, Yuan-ti",Yuan-ti,neutral evil,"desert, forest, underground",14,88,2,,,,Volo's Guide to Monsters: 206
